 -1.5          0.11716788157462678             0.11531414677487462            0.11893842767947831     
 -0.845        8.4600224293249857E-002         8.4744178885132374E-002        8.4298282674518846E-002
 -0.58         7.8274582070383472E-002         7.8780161165992679E-002        7.7734523530848670E-002
 -0.385        7.0938298153717938E-002         7.1485884361019186E-002        7.0344458856594461E-002
 -0.22         7.4721344831229761E-002         7.5377613221696921E-002        7.4076182396639864E-002
 -0.07         7.1027197270545170E-002         7.1678436932555101E-002        7.0325894620048957E-002
  0.07         7.1299279299984739E-002         7.1986872783193226E-002        7.0706739154493978E-002
  0.22         7.5100010477784293E-002         7.5669144646657527E-002        7.4482915973417635E-002
  0.385        7.1448678868600082E-002         7.1945652076902594E-002        7.1023850806770039E-002
  0.58         7.9929093352147165E-002         8.0122080820823283E-002        7.9659491545326741E-002
  0.845        8.6392335283270574E-002         8.6289924013123034E-002        8.6551599708189222E-002
  1.5          0.12082428036215059             0.11839186133223432            0.12357678059077556     
